ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Backs parameter 1,Scalefactor 1
1,0,.35723434,.0000000,59,1,-4.6983008,.83981421E-01,.28070129,.17233411
1,0,.35723882,.0000000,59,1,-4.9355283,.50158975E-01,.20736063,.18884785
1,0,.35724550,.0000000,59,1,-3.4718450,.22721555,.27261711,.20339114
1,0,.35724654,.46277086E-04,59,1,-4.2554091,.20526496,.22104917,.19525962
1,0,.35724531,.0000000,59,1,-5.6836640,.23162661,.17475172,.19495481
1,0,.35725199,.0000000,59,1,-4.3860637,.31545680,.22703162,.20505002
1,0,.35724536,.0000000,59,2,-7.0565387,.39750091,.23200163,.23432288
1,0,.35724588,.0000000,59,3,-3.7496243,.39100607,.29207671,.22170376
1,0,.35725074,.0000000,59,2,-3.5082670,.40941951,.30409928,.22225731
1,0,.35725742,.0000000,59,1,-1.8466048,.35624187,.40701821,.20226604
1,0,.35725473,.78717169E-04,59,2,-2.8288680,.45529768,.40334977,.20468688
1,0,.35725975,.0000000,59,1,-3.0034216,.43937597,.41006104,.20076795
1,0,.35726463,.0000000,59,2,-1.9968035,.41643009,.45594503,.20422851
1,0,.35725359,.0000000,59,9,-2.5221417,.24902169,.34745180,.20329967
1,0,.35725510,.0000000,59,3,-2.1942748,.26876062,.36134135,.19464808
1,0,.35726161,.0000000,59,1,-2.2103031,.26031627,.39276328,.20228300
1,0,.35726568,.0000000,59,1,-2.5000478,.23400469,.41980281,.18542508
1,0,.35727235,.0000000,59,1,-2.3804444,.27843448,.47258530,.18902203
1,0,.35727886,.0000000,59,3,-2.7132240,.28184073,.52757227,.19119351
1,0,.35728553,.0000000,59,1,-2.4032594,.20311191,.44354263,.18742953
1,0,.35729221,.0000000,59,1,-2.3033530,.40522915,.43898458,.19999197
1,0,.35728793,.92396005E-04,59,7,-1.9143894,.30180342,.38611920,.19967293
1,0,.35729059,.0000000,59,2,-2.3409377,.23996819,.35252722,.19204550
1,0,.35728721,.0000000,59,3,-3.4970924,.36935157,.39323959,.19086766
1,0,.35729060,.44059707E-04,59,3,-2.6355534,.43128828,.41278001,.20203318
1,0,.35729653,.0000000,59,1,-2.7097627,.48972031,.38404849,.21404264
1,0,.35729834,.0000000,59,4,-2.6183952,.40921749,.44368451,.22123342
1,0,.35729947,.0000000,59,1,-3.3811488,.42363750,.59501525,.20126619
1,0,.35730088,.0000000,59,3,-2.7328808,.55779675,.49096563,.21986670
1,0,.35730584,.44533964E-04,59,2,-2.6400147,.54581586,.48079750,.21826816
1,0,.35731190,.0000000,59,1,-2.7012142,.43122170,.35369321,.20827576
1,0,.35731378,.0000000,59,1,-3.3213546,.29386447,.28059908,.19716923
1,0,.35732045,.0000000,59,1,-2.5217513,.23340050,.38691993,.18633756
1,0,.35732712,.0000000,59,1,-1.9759250,.31881151,.37124720,.20261327
1,0,.35732533,.0000000,59,2,-3.3366204,.32549122,.45132047,.21605167
1,0,.35733201,.0000000,59,1,-2.0094153,.28586815,.38523284,.20234452
1,0,.35732822,.0000000,59,3,-2.4206395,.34845144,.40289330,.19474270
1,0,.35733078,.47578845E-04,59,2,-2.5036256,.43805571,.39424269,.20569251
1,0,.35732383,.0000000,59,3,-3.6902351,.37656752,.56638629,.21285487
1,0,.35733050,.0000000,59,1,-3.0244295,.47160671,.55748882,.21921482
1,0,.35733280,.0000000,59,1,-3.5721506,.33356211,.58236634,.20285924
1,0,.35733160,.0000000,59,5,-2.2676350,.30219584,.39885580,.19229498
1,0,.35733810,.52194750E-04,59,1,-2.2845689,.51138541,.46705514,.22364641
1,0,.35734477,.0000000,59,1,-2.1255565,.42806911,.38016835,.21319513
1,0,.35734129,.0000000,59,4,-2.4062609,.46355659,.38347167,.21305973
1,0,.35734796,.0000000,59,1,-2.2423281,.47551744,.42933643,.21155951
1,0,.35735464,.0000000,59,1,-1.9578021,.35393822,.38801061,.20938955
1,0,.35735540,.0000000,59,1,-2.7997098,.27042207,.29929114,.19828691
1,0,.35735046,.53586183E-04,59,5,-4.6558531,.26639426,.21145015,.20544056
1,0,.35734954,.0000000,59,5,-2.7157043,.15771182,.36163867,.18388168
1,0,.35735621,.0000000,59,1,-2.2913113,.34510947,.44188816,.21208479
1,0,.35736058,.0000000,59,2,-2.5379086,.44871154,.50667187,.21992155
1,0,.35736289,.0000000,59,1,-3.0820877,.42714252,.54592925,.21734668
1,0,.35736748,.50832017E-04,59,2,-3.1538396,.60815399,.49475309,.23238724
1,0,.35737358,.0000000,59,1,-3.2103091,.53699018,.50374830,.23271005
1,0,.35737522,.0000000,59,2,-3.4158637,.59983735,.55141682,.22773941
1,0,.35737437,.0000000,59,5,-3.9038955,.62640737,.55210362,.23629074
1,0,.35736179,.13362520E-03,59,4,-5.5917645,.56396409,.64429889,.20651361
1,0,.35736845,.0000000,59,1,-3.9824894,.40780983,.54363919,.18993873
1,0,.35737512,.0000000,59,1,-3.3885309,.28967986,.52498235,.18353084
1,0,.35737185,.0000000,59,4,-3.3464713,.46137683,.50704621,.19863254
1,0,.35736980,.0000000,59,5,-3.7654223,.65341544,.49922799,.23405227
1,0,.35736966,.75987495E-04,59,2,-5.5434917,.75249408,.49512926,.24748249
1,0,.35735488,.0000000,59,6,-6.4946847,.76298610,.59405137,.25030730
1,0,.35736154,.0000000,59,1,-5.4909421,.71869135,.56803666,.24854494
1,0,.35736729,.0000000,59,2,-4.5917166,.67692866,.56697614,.23330367
1,0,.35737395,.0000000,59,1,-4.0061665,.64534179,.55182959,.23617610
1,0,.35737342,.26924779E-03,59,2,-4.4266765,.48047159,.62248840,.21940502
1,0,.35738009,.0000000,59,1,-3.0185848,.43013589,.54780288,.21683196
1,0,.35738675,.0000000,59,1,-2.6792509,.23699630,.47449279,.19845335
1,0,.35739266,.0000000,59,2,-2.0090344,.30095966,.46532150,.20037058
1,0,.35739645,.0000000,59,3,-2.0782860,.32368661,.48761515,.19671313
1,0,.35740132,.0000000,59,2,-2.2649711,.47719384,.41710732,.21285643
1,0,.35740076,.51590945E-04,59,4,-1.8817320,.42970260,.44656428,.21469989
1,0,.35739362,.0000000,59,3,-4.0225694,.42165651,.56928823,.21979514
1,0,.35739324,.0000000,59,3,-3.2082897,.48177509,.58522489,.21473879
1,0,.35739636,.0000000,59,2,-2.9308035,.43320045,.51153249,.19799246
1,0,.35739385,.46113237E-04,59,6,-2.9679251,.46416053,.56845161,.21510208
1,0,.35740030,.0000000,59,2,-3.1128531,.53028689,.56479018,.22191656
1,0,.35738701,.0000000,59,8,-2.6651355,.54064863,.47808098,.22935706
1,0,.35739087,.0000000,59,1,-2.9805167,.52746592,.55268381,.22296503
1,0,.35739188,.0000000,59,1,-3.7679297,.28018768,.46056614,.21231668
1,0,.35739855,.0000000,59,1,-2.5545744,.24325266,.47695326,.19767202
1,0,.35740398,.0000000,59,2,-1.8409150,.31849507,.39779095,.20136051
1,0,.35740154,.0000000,59,1,-3.9486225,.11024429,.51175706,.17736082
1,0,.35740820,.0000000,59,1,-3.6840912,.16982376,.53544905,.18333909
1,0,.35741071,.0000000,59,2,-3.7881655,.11263061,.50061897,.17717777
1,0,.35741737,.94110251E-04,59,1,-3.7149347,.86368506E-01,.45162335,.17351196
1,0,.35742404,.0000000,59,1,-2.8161643,.19545224,.48065051,.18385875
1,0,.35742883,.0000000,59,1,-3.0155741,.21032169,.31937953,.20207933
1,0,.35743247,.0000000,59,2,-3.0238045,.23686511,.34490969,.20632771
1,0,.35744090,.0000000,59,2,-2.9360452,.23600836,.29337020,.20022556
1,0,.35744351,.0000000,59,3,-2.1457843,.35523123,.50544454,.20421700
1,0,.35744631,.0000000,59,1,-2.6115717,.54741958,.47080218,.21940359
1,0,.35745298,.0000000,59,1,-2.0631398,.37362984,.49543164,.20748162
1,0,.35745430,.50039741E-04,59,1,-2.7873631,.56514528,.47783038,.23088359
1,0,.35745381,.0000000,59,6,-2.1155744,.48446658,.42876616,.21989314
1,0,.35746048,.0000000,59,1,-1.8010034,.39422767,.46261464,.20616862
1,0,.35746226,.0000000,59,2,-2.0999467,.39839766,.42057857,.21631624
1,0,.35745782,.44653905E-04,59,4,-2.4827935,.40208247,.34252616,.21495581
1,0,.35746183,.0000000,59,2,-2.8670638,.38947540,.36537294,.22118894
1,0,.35746849,.0000000,59,1,-2.2629854,.42151211,.36439223,.21234774
1,0,.35746775,.0000000,59,1,-3.5142726,.30926208,.53132776,.20810475
1,0,.35747156,.0000000,59,2,-3.3589356,.33449204,.44258621,.21762306
1,0,.35747413,.0000000,59,3,-1.8486998,.35521411,.42026203,.20093101
1,0,.35747036,.50539537E-04,59,2,-2.9279102,.27412699,.53266792,.19727994
1,0,.35746207,.0000000,59,8,-3.1010889,.12382375,.44287053,.18712377
1,0,.35746121,.0000000,59,1,-4.3930923,.72828170E-02,.43578878,.18141593
1,0,.35746787,.0000000,59,1,-4.1200472,.43617414E-01,.42795329,.18581719
1,0,.35747453,.0000000,59,1,-3.6278608,.66478851E-01,.44804274,.17613121
1,0,.35748119,.11334410E-03,59,1,-2.7737386,.17203311,.33386481,.19510577
1,0,.35748433,.0000000,59,1,-3.1892141,.26143920,.45835126,.18154067
1,0,.35748749,.0000000,59,2,-2.6871153,.33924025,.38851286,.21563980
1,0,.35749415,.0000000,59,1,-2.4392627,.37325493,.41266071,.21716772
1,0,.35749485,.0000000,59,1,-3.2941802,.56176648,.42927499,.23725581
1,0,.35750151,.0000000,59,1,-1.9938310,.41887599,.47091198,.21449360
1,0,.35750665,.0000000,59,2,-1.9578368,.44060368,.47714423,.21445774
1,0,.35750718,.0000000,59,2,-2.4830212,.44933368,.45296125,.20358363
1,0,.35750988,.0000000,59,1,-2.9646404,.47363153,.42325716,.20495038
1,0,.35751653,.50200400E-04,59,1,-2.8547914,.36931896,.36709707,.19655408
1,0,.35751503,.0000000,59,1,-4.4066088,.37903455,.35269206,.19055985
1,0,.35751898,.0000000,59,3,-2.9128174,.44917103,.40695662,.20291972
1,0,.35752220,.0000000,59,2,-2.9660673,.37146500,.40527126,.19324964
1,0,.35752696,.0000000,59,2,-1.8546207,.31450434,.40242825,.20324737
1,0,.35751827,.46272940E-04,59,6,-2.8685743,.16005604,.43932244,.19166603
1,0,.35752301,.0000000,59,2,-3.0502137,.18582709,.44887511,.17923382
1,0,.35752967,.0000000,59,1,-2.5020667,.30501502,.47512773,.18917212
1,0,.35753573,.0000000,59,1,-2.5614188,.29510688,.34433273,.19390372
1,0,.35754239,.0000000,59,1,-2.0258938,.26838375,.44740868,.19401846
1,0,.35754792,.0000000,59,3,-2.1279010,.25076323,.44573157,.19153084
1,0,.35755455,.43955627E-04,59,3,-1.9224968,.31033300,.44999013,.19622854
1,0,.35755236,.0000000,59,1,-3.8400064,.96991056E-01,.45080530,.17212879
1,0,.35755902,.0000000,59,1,-2.6657485,.23760561,.47103835,.18463843
1,0,.35755461,.0000000,59,2,-3.9088297,.27338289,.52746303,.17954642
1,0,.35755560,.0000000,59,1,-4.7018204,.41355104,.61988758,.19118881
1,0,.35755419,.0000000,59,1,-6.2060600,.33923785,.67278449,.18282305
1,0,.35755192,.0000000,59,2,-7.0102503,.41287431,.70158642,.18718791
1,0,.35755858,.0000000,59,1,-4.1076150,.38566981,.58729064,.18954727
1,0,.35756523,.0000000,59,1,-3.4002277,.36618139,.48211374,.18821827
1,0,.35756832,.81102003E-04,59,2,-2.3673268,.43828914,.45958721,.20291500
1,0,.35757092,.0000000,59,2,-2.5072054,.32003323,.38010396,.19296573
1,0,.35756818,.0000000,59,4,-2.7983758,.30153772,.46649556,.20910934
1,0,.35757100,.0000000,59,4,-1.8472965,.31892217,.39598002,.20138682
1,0,.35756978,.52290822E-04,59,3,-2.1507833,.45339818,.45738045,.20741377
1,0,.35757293,.0000000,59,1,-2.5641219,.42324200,.34204625,.21598945
1,0,.35757958,.0000000,59,1,-2.5239582,.16986897,.35865548,.18816329
1,0,.35757607,.0000000,59,3,-3.3486333,.76209475E-01,.32411531,.17964120
1,0,.35758000,.0000000,59,2,-3.4197148,.73337795E-01,.34948053,.17645857
1,0,.35758665,.0000000,59,1,-2.3065673,.24256557,.46625518,.18974286
1,0,.35758169,.61338002E-04,59,3,-3.4977063,.16534661,.26320383,.19008726
1,0,.35759220,.0000000,59,2,-2.9913007,.19573236,.31171868,.19940337
1,0,.35759516,.0000000,59,1,-3.4324743,.20043553,.26423845,.19231797
1,0,.35760181,.0000000,59,1,-3.1075106,.23472095,.33384611,.20636113
1,0,.35760173,.0000000,59,1,-4.1585724,.90159204E-01,.37152929,.19567115
1,0,.35760838,.0000000,59,1,-3.1687978,.18083981,.28072001,.19300031
1,0,.35761503,.0000000,59,1,-2.1461564,.33043845,.35580490,.20176399
1,0,.35761497,.0000000,59,3,-2.0246576,.30919245,.38619060,.20579707
1,0,.35760443,.66673677E-04,59,3,-5.7878263,.46151078,.23375045,.22997878
1,0,.35760395,.0000000,59,5,-3.6124791,.36619493,.27095800,.20733513
1,0,.35761343,.0000000,59,2,-2.9401859,.33858327,.32325299,.19775030
1,0,.35762008,.0000000,59,1,-2.6774886,.26160850,.37560339,.18733403
1,0,.35762280,.0000000,59,1,-3.1540266,.27263994,.30863280,.19129163
1,0,.35762827,.73198642E-04,59,2,-3.1250923,.46645703,.45837437,.20124342
1,0,.35763273,.0000000,59,5,-1.8601816,.39967829,.47844203,.20747964
1,0,.35763938,.0000000,59,1,-1.8484320,.33125284,.44105114,.20473696
1,0,.35763047,.50187907E-04,59,9,-1.9093874,.40366785,.40494204,.20750034
1,0,.35762491,.0000000,59,2,-3.7888284,.26893579,.34694519,.18316450
1,0,.35762484,.0000000,59,3,-2.0012016,.28135845,.44658709,.19392568
1,0,.35763699,.49672435E-04,59,3,-1.9482775,.41127501,.47699626,.21230479
1,0,.35763157,.0000000,59,2,-4.6718405,.61579552,.49125024,.21543314
1,0,.35763815,.0000000,59,1,-4.6784244,.53018028,.56547668,.20151016
1,0,.35764480,.0000000,59,1,-2.7726138,.54254331,.43767968,.21799995
1,0,.35764678,.0000000,59,2,-3.1476880,.44184029,.42156608,.19951109
1,0,.35765343,.0000000,59,1,-3.0327644,.30085275,.37117658,.18825116
1,0,.35765384,.0000000,59,2,-3.3624621,.27166268,.51502836,.20414354
1,0,.35765768,.0000000,59,1,-3.6795392,.11938970,.45605345,.19113124
1,0,.35766382,.47748882E-04,59,3,-1.9592808,.29269523,.44616267,.20051662
1,0,.35765831,.0000000,59,7,-1.9126900,.37563672,.48559416,.20522662
1,0,.35766496,.0000000,59,1,-1.8511250,.43296257,.45829024,.21280471
1,0,.35766771,.52640823E-04,59,6,-1.8744131,.42104783,.42227140,.21399596
1,0,.35766548,.0000000,59,1,-3.8270431,.53191654,.44274929,.20754262
1,0,.35766866,.0000000,59,2,-1.9338171,.41766155,.39947262,.21180091
1,0,.35766833,.0000000,59,3,-2.3563281,.49915612,.50775741,.21358861
1,0,.35767300,.0000000,59,1,-2.5681103,.52346534,.41643437,.22762931
1,0,.35767440,.45909392E-04,59,4,-2.1536023,.38757599,.46808113,.21378399
1,0,.35767958,.0000000,59,4,-1.8570331,.29960643,.43369853,.19972089
1,0,.35768267,.0000000,59,1,-2.2777705,.25894098,.41136036,.18896384
1,0,.35768842,.0000000,59,1,-2.3687797,.23519443,.34922135,.19191787
1,0,.35768759,.0000000,59,1,-3.6517654,.60224060E-01,.29959599,.18714423
1,0,.35769218,.0000000,59,1,-3.8723606,.11640544,.27695446,.19559853
1,0,.35768957,.44699371E-04,59,2,-4.6599935,.12076817,.30504293,.17229970
1,0,.35769622,.0000000,59,1,-3.8940595,.10773112,.42371171,.17134583
1,0,.35769046,.0000000,59,5,-2.7229691,.29918544,.44537413,.18697186
1,0,.35769155,.0000000,59,3,-2.4018074,.21002457,.35885232,.18940345
1,0,.35769113,.48667877E-04,59,3,-2.4348182,.26579329,.40350577,.18806659
1,0,.35769755,.0000000,59,1,-2.4564734,.27758083,.46406721,.18786260
1,0,.35770079,.0000000,59,1,-2.8552629,.57721329,.46370614,.22424811
1,0,.35769848,.0000000,59,1,-4.8636395,.57710565,.56168977,.24034251
1,0,.35770342,.0000000,59,1,-5.0435512,.53296582,.53041376,.24025219
1,0,.35771007,.0000000,59,1,-4.2371695,.67676980,.49281374,.24453527
1,0,.35772209,.0000000,59,2,-2.7592718,.37663829,.55887307,.20386981
1,0,.35772118,.0000000,59,1,-4.0713799,.53274081,.61654373,.22092123
1,0,.35772782,.0000000,59,1,-2.9904129,.46535744,.57041332,.21496051
1,0,.35773198,.0000000,59,2,-3.2082633,.30700931,.46488774,.21239091
1,0,.35773862,.44020199E-04,59,1,-2.1159809,.38679042,.36545872,.21090928
1,0,.35773636,.0000000,59,2,-3.1582569,.28603931,.46563175,.18325393
1,0,.35774300,.0000000,59,1,-2.4613726,.48301809,.39981226,.21346868
1,0,.35774986,.0000000,59,4,-1.9962369,.37626693,.48462665,.20071671
1,0,.35775346,.0000000,59,2,-2.0078863,.38532830,.39201505,.20446601
1,0,.35774681,.48373438E-04,59,5,-1.8039568,.41594485,.43335508,.21145323
1,0,.35774581,.0000000,59,1,-3.1469046,.57730949,.43015100,.22280501
1,0,.35775245,.0000000,59,1,-2.7380521,.43899526,.46737873,.19994742
1,0,.35775367,.0000000,59,3,-2.2455882,.41101508,.52499307,.20818260
1,0,.35775516,.0000000,59,1,-2.9346598,.49912155,.56805081,.21443042
1,0,.35776181,.0000000,59,1,-2.1828568,.48185495,.41741311,.21575884
1,0,.35775734,.43997919E-04,59,5,-2.4136859,.48042388,.51422488,.20944886
1,0,.35775559,.0000000,59,3,-2.9985398,.50697238,.48718723,.20723696
1,0,.35776223,.0000000,59,1,-2.2922911,.48800766,.40376208,.21779976
1,0,.35776475,.0000000,59,1,-2.8008878,.44477815,.33551178,.21856646
1,0,.35777139,.0000000,59,1,-2.4507446,.42419248,.39875189,.20371675
1,0,.35777803,.0000000,59,1,-2.0164797,.34941636,.42923563,.21032935
1,0,.35777635,.0000000,59,1,-3.6519425,.63024621,.46119944,.22841341
1,0,.35778299,.0000000,59,1,-2.6938854,.31287656,.36918650,.19174591
1,0,.35778824,.43941581E-04,59,2,-2.7042579,.44596425,.34127296,.21670961
1,0,.35778853,.0000000,59,3,-3.2806529,.57924800,.46174142,.23753961
1,0,.35779211,.0000000,59,2,-3.2321287,.31821376,.36427738,.21671417
1,0,.35779324,.0000000,59,1,-3.9938897,.15914171,.24729031,.18596173
1,0,.35779343,.0000000,59,1,-4.9717729,.19686808,.31154310,.21168857
1,0,.35780007,.0000000,59,1,-3.0423953,.32608664,.31988095,.21420370
1,0,.35780235,.43897900E-04,59,5,-1.8049129,.34994645,.40213027,.20483882
1,0,.35779833,.0000000,59,2,-3.3202628,.60099750,.43023326,.22763466
1,0,.35779926,.0000000,59,3,-3.1309952,.59430567,.46754433,.22441083
1,0,.35780240,.0000000,59,2,-3.0793013,.45387724,.49334928,.22573215
1,0,.35780834,.43861466E-04,59,5,-2.9922009,.38325849,.54544225,.21161706
1,0,.35781324,.0000000,59,1,-3.1768978,.53483106,.57290534,.21793856
1,0,.35781535,.0000000,59,1,-3.7520163,.49735038,.60247855,.21906269
1,0,.35780428,.0000000,59,6,-2.2896118,.41893582,.51006967,.20233653
1,0,.35780488,.0000000,59,1,-3.1659278,.38107649,.40288819,.19327647
1,0,.35780476,.45093484E-04,59,3,-3.2078763,.29535019,.37224839,.21422871
1,0,.35780903,.0000000,59,2,-2.7779851,.23715764,.31414467,.20194401
1,0,.35781567,.0000000,59,1,-2.3257364,.31918097,.39473977,.21067950
1,0,.35781988,.0000000,59,2,-2.1851919,.47319023,.40454800,.21620407
1,0,.35782608,.0000000,59,2,-1.9695672,.35415003,.47928590,.19920516
1,0,.35783102,.0000000,59,2,-2.1138675,.47177724,.49891689,.21459436
1,0,.35783766,.50738697E-04,59,1,-2.0942555,.47641908,.49227069,.21519594
1,0,.35783421,.0000000,59,1,-5.7983027,.57960883,.54812790,.24623154
1,0,.35783178,.0000000,59,7,-4.7821456,.63271305,.50717909,.24856613
1,0,.35784089,.0000000,59,2,-4.1516886,.64245645,.46572897,.24616110
1,0,.35784385,.16788533E-03,59,2,-2.5751636,.54051956,.51326920,.22200656
1,0,.35784541,.0000000,59,2,-2.7907208,.49436462,.55351045,.21104108
1,0,.35783675,.0000000,59,4,-3.5910371,.54123936,.59220315,.22171269
1,0,.35784467,.0000000,59,2,-3.1048972,.54407465,.55161575,.22559157
1,0,.35785131,.0000000,59,1,-2.4736788,.25736659,.48013751,.18785199
1,0,.35784141,.44113941E-04,59,5,-2.9798921,.29094093,.32507717,.19215254
1,0,.35784805,.0000000,59,1,-2.2744100,.23838245,.40488988,.18846262
1,0,.35785013,.0000000,59,1,-2.8561093,.16121478,.38009920,.19541377
1,0,.35785676,.0000000,59,1,-2.2095121,.25774523,.38214727,.20182401
1,0,.35786043,.0000000,59,2,-2.0608431,.29804015,.41999999,.19332637
1,0,.35785978,.43886508E-04,59,5,-2.5502886,.32300441,.46253393,.18983072
1,0,.35786081,.0000000,59,1,-3.3318838,.36959985,.43704402,.18970448
1,0,.35786745,.0000000,59,1,-2.2310856,.43202442,.52412768,.20934825
1,0,.35786889,.0000000,59,1,-2.9291601,.37813722,.54463106,.21053025
1,0,.35787552,.0000000,59,1,-2.1548801,.39921917,.40527111,.21689403
1,0,.35787859,.0000000,59,3,-2.3636730,.49489300,.51492287,.21903195
1,0,.35786774,.64976267E-04,59,5,-5.2029659,.61316283,.60685352,.21400544
1,0,.35787232,.0000000,59,2,-3.2581263,.55160214,.57066124,.22181420
1,0,.35787149,.0000000,59,2,-3.9825467,.51769438,.59580960,.20612471
1,0,.35787812,.0000000,59,1,-3.8433988,.65510712,.45925654,.23570783
1,0,.35788035,.0000000,59,3,-3.6153875,.59017679,.45224422,.21908499
1,0,.35788699,.0000000,59,1,-2.8953013,.49410789,.53401518,.22366334
1,0,.35788848,.55799228E-04,59,3,-3.4412391,.40833404,.50986454,.22175710
1,0,.35788784,.0000000,59,2,-3.9639438,.55452291,.40493991,.24138609
1,0,.35789447,.0000000,59,1,-2.9052606,.42021216,.37118028,.22421070
1,0,.35790111,.0000000,59,1,-2.7677886,.39706567,.38705994,.22175544
1,0,.35789838,.0000000,59,5,-2.8298385,.27225010,.37256062,.20934137
1,0,.35790363,.0000000,59,2,-3.0656005,.29806156,.48415761,.20894757
1,0,.35790368,.45454023E-04,59,1,-4.0805949,.38389928,.55953832,.21704824
1,0,.35790003,.0000000,59,7,-1.9786456,.35689978,.42242610,.21084195
1,0,.35789804,.0000000,59,2,-2.6371139,.34623954,.31695449,.20942701
1,0,.35790365,.0000000,59,2,-2.5365108,.36130621,.32479335,.20933442
1,0,.35789847,.44179588E-04,59,2,-4.1045082,.27001919,.25275809,.21034413
1,0,.35790200,.0000000,59,3,-4.0959027,.27026407,.31250432,.21522614
1,0,.35790640,.0000000,59,2,-4.0492645,.35284309,.38392143,.22429835
1,0,.35790940,.0000000,59,2,-3.5333196,.46030411,.36173977,.23107524
1,0,.35791336,.0000000,59,1,-3.8326399,.22672348,.34555275,.21003065
1,0,.35791999,.0000000,59,1,-3.8028565,.14548944,.31174441,.20032199
1,0,.35792662,.0000000,59,1,-1.9723964,.40075178,.49654006,.20674838
1,0,.35792932,.58186987E-04,59,3,-2.0650027,.46641446,.49075555,.21235655
1,0,.35793271,.0000000,59,1,-2.4413827,.34658313,.46067804,.19254084
1,0,.35793696,.0000000,59,2,-1.9890331,.29917218,.46703680,.19849816
1,0,.35792727,.0000000,59,5,-3.2772749,.52136833,.37254663,.21630762
1,0,.35793390,.0000000,59,1,-2.4910865,.41370990,.54208540,.20321973
1,0,.35793903,.45080660E-04,59,2,-1.8189084,.31569962,.43775800,.20103062
1,0,.35792611,.0000000,59,5,-3.3442633,.46342558,.37776405,.20471144
1,0,.35793274,.0000000,59,1,-2.4416755,.20100932,.35947525,.19598399
1,0,.35793172,.0000000,59,1,-3.7920674,.18701286,.41596098,.17473615
1,0,.35793168,.0000000,59,3,-3.7501873,.12860694,.39910681,.17296297
1,0,.35793830,.47056423E-04,59,1,-3.6512817,.38718079,.35977289,.19448831
1,0,.35793991,.0000000,59,3,-4.0776954,.47024891,.33088780,.20680742
1,0,.35794288,.0000000,59,2,-3.8652191,.62253188,.41222363,.22955906
1,0,.35794951,.0000000,59,1,-2.4414085,.48802180,.39146943,.22333010
1,0,.35794965,.0000000,59,3,-3.8336368,.41650001,.42765037,.22910338
1,0,.35795628,.0000000,59,1,-3.6041300,.40100119,.37061804,.22686786
1,0,.35795399,.44782370E-04,59,5,-2.9219691,.21489756,.29852879,.19872001
1,0,.35796062,.0000000,59,1,-2.7784093,.22415956,.32046187,.20117524
1,0,.35796500,.0000000,59,3,-2.2430091,.21262315,.37728295,.19427222
1,0,.35796907,.0000000,59,1,-2.5278279,.22824656,.38542473,.18612412
1,0,.35797534,.0000000,59,1,-2.5622887,.27740201,.40547620,.20766099
1,0,.35797707,.44463587E-04,59,4,-2.3540406,.38222235,.45773209,.21581850
1,0,.35797820,.0000000,59,3,-2.5403629,.22149326,.42327851,.18456368
1,0,.35798287,.0000000,59,2,-2.0498628,.31300093,.38164357,.19727228
1,0,.35798701,.0000000,59,1,-2.3255119,.21797934,.37679477,.18891449
1,0,.35798663,.0000000,59,3,-2.6023837,.20924780,.40773311,.18382303
1,0,.35798389,.0000000,59,1,-4.9736776,.30209972,.20543841,.20905152
1,0,.35798822,.44229779E-04,59,2,-4.1961976,.25908127,.27992927,.21296551
1,0,.35799479,.0000000,59,2,-2.6796532,.14641149,.35072739,.18872498
1,0,.35800110,.0000000,59,1,-2.7108347,.18014289,.39937400,.19615916
1,0,.35799892,.0000000,59,1,-4.6304248,.18292738E-01,.23436665,.18602872
1,0,.35800554,.0000000,59,1,-4.0872196,.26711091E-01,.38421820,.18633985
1,0,.35801217,.0000000,59,1,-3.6629843,.44333762E-01,.43101292,.17808548
1,0,.35801825,.0000000,59,1,-3.7170827,.36832379E-01,.38675910,.17299946
1,0,.35801922,.0000000,59,2,-3.9281599,.84793674E-01,.40266239,.19223962
1,0,.35802651,.13046453E-03,59,2,-4.2102185,.82481135E-01,.50543044,.18142282
1,0,.35803208,.0000000,59,3,-2.9215596,.16063557,.45246094,.18075805
1,0,.35803603,.0000000,59,2,-3.3903046,.43889572,.32582237,.22568855
1,0,.35803673,.0000000,59,1,-4.2430499,.26260259,.53628171,.20560350
1,0,.35803985,.0000000,59,2,-3.1296031,.15973237,.47510509,.18990955
1,0,.35803482,.0000000,59,3,-4.2356347,.17404494,.52760020,.19435132
1,0,.35803483,.47200895E-04,59,3,-3.3003390,.15309454,.48890813,.18820624
1,0,.35803397,.0000000,59,1,-4.5901242,.76750376E-01,.46153823,.19064130
1,0,.35804060,.0000000,59,1,-2.9309208,.26784423,.32337453,.20795046
1,0,.35804715,.0000000,59,1,-2.9379282,.30328516,.48701324,.20850650
1,0,.35805319,.0000000,59,4,-2.2422895,.42399266,.49375743,.21595072
1,0,.35805777,.47796645E-04,59,3,-1.9642076,.30624321,.41207454,.19557723
1,0,.35805856,.0000000,59,1,-2.7973923,.33146183,.51309394,.18982156
1,0,.35805889,.0000000,59,6,-2.3318740,.21930733,.42549270,.19628284
1,0,.35806223,.0000000,59,1,-2.7143483,.13690352,.39545137,.18342672
1,0,.35806315,.0000000,59,1,-3.5176465,.13004332,.30356897,.19595300
1,0,.35806646,.0000000,59,2,-2.5587747,.23535522,.37427724,.20278735
1,0,.35806779,.44014247E-04,59,3,-2.1534317,.42967045,.40419153,.20730298
1,0,.35806275,.0000000,59,4,-2.9579672,.31797964,.45353366,.18678269
1,0,.35806427,.0000000,59,4,-2.3976439,.43516460,.53545040,.20624953
